http://www.wikidata.org/entity/Q4374918,Stanisław Potocki (1776-1830),Stanisław Potocki,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1776-05-06T00:00:00Z,1830-11-29T00:00:00Z,
http://www.wikidata.org/entity/Q4385151,Walery Przyborowski,Walery Przyborowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1845-11-27T00:00:00Z,1913-03-13T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Walery%20Przyborowski%20gr%C3%B3b.jpg
http://www.wikidata.org/entity/Q4429676,Oskar Sosnowski,Oskar Sosnowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1880-11-06T00:00:00Z,1939-09-24T00:00:00Z,
http://www.wikidata.org/entity/Q4441619,Jerzy Stempowski,Jerzy Stempowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1894-12-10T00:00:00Z,1969-10-04T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Jerzy%20Stempowski%20%28gr%C3%B3b%29.JPG
http://www.wikidata.org/entity/Q4441619,Jerzy Stempowski,Jerzy Stempowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1894-12-10T00:00:00Z,1969-10-04T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Jerzy%20Stempowski%20monument.JPG
http://www.wikidata.org/entity/Q4441623,Stanisław Stempowski,Stanisław Stempowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1870-01-27T00:00:00Z,1952-01-11T00:00:00Z,
http://www.wikidata.org/entity/Q4502694,Władysław Kędra,Władysław Kędra,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1918-09-16T00:00:00Z,1968-09-26T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/W%C5%82adys%C5%82aw%20K%C4%99dra%20gr%C3%B3b.JPG
http://www.wikidata.org/entity/Q4503900,Eugeniusz Cękalski,Eugeniusz Cękalski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1906-12-30T00:00:00Z,1952-05-31T00:00:00Z,
http://www.wikidata.org/entity/Q4536068,Stanisław Jaworski,Stanisław Jaworski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1895-02-12T00:00:00Z,1970-10-28T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Janina%20Jaworska-Por%C4%99bska%2C%20Stanis%C5%82aw%20Jaworski%20%28gr%C3%B3b%29.JPG
http://www.wikidata.org/entity/Q4668237,Feliks Bentkowski,Feliks Bentkowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1781-05-27T00:00:00Z,1852-08-28T00:00:00Z,
http://www.wikidata.org/entity/Q4759740,Andrzej Jerzy Zakrzewski,Andrzej Zakrzewski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1941-08-22T00:00:00Z,2000-02-10T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Andrzej%20Zakrzewski%20monument.JPG
http://www.wikidata.org/entity/Q4776193,Antoni Potocki (generał brygady),Antoni Potocki,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1780-06-17T00:00:00Z,1850-10-18T00:00:00Z,
http://www.wikidata.org/entity/Q4809178,Stefan Kieniewicz,Stefan Kieniewicz,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1907-09-20T00:00:00Z,1992-05-02T00:00:00Z,
http://www.wikidata.org/entity/Q4893733,Józef Weyssenhoff,Józef Weyssenhoff,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1860-04-08T00:00:00Z,1932-07-06T00:00:00Z,
http://www.wikidata.org/entity/Q5404155,Nina Andrycz,Ninosława Andrycz,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1912-11-11T00:00:00Z,2014-01-31T00:00:00Z,
http://www.wikidata.org/entity/Q5642381,Halina Szwarc,Halina Szwarc,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1923-01-01T00:00:00Z,2002-01-01T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Halina%20Szwarc%20-%20gr%C3%B3b.jpg
http://www.wikidata.org/entity/Q6155985,Janusz Zakrzewski,Janusz Zakrzewski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1932-07-23T00:00:00Z,2008-10-26T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Janusz%20Zakrzewski%20gr%C3%B3b.JPG
http://www.wikidata.org/entity/Q6372441,Eugeniusz Kamiński,Eugeniusz Kamiński,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1931-11-08T00:00:00Z,2018-10-15T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Eugeniusz%20Kami%C5%84ski%20gr%C3%B3b.jpg
http://www.wikidata.org/entity/Q6381205,Kazimierz Leski,Kazimierz Leski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1912-06-21T00:00:00Z,2000-05-27T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Powazki%20Lescy.JPG
http://www.wikidata.org/entity/Q6511548,Lech Szczucki,Lech Szczucki,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1933-01-01T00:00:00Z,2019-11-19T00:00:00Z,
